artist_name,title,duration
Albertucho,"La persiana",261.61587
"Ace Cannon","Rockin' Robin",154.48771
"Afternoons in Stereo","The art of dolby",368.5873
"Alva Noto","module 9",465.31873
"Alanis Morissette","A Man (Album Version)",273.47546
"A Perfect Circle","Renholdër",144.74404
"Alan Barratt","Get It",421.19791
"Art Ensemble Of Chicago",Two-Twenty,143.33342
"All About Eve","Martha's Harbour",190.51057
Aberfeldy,"A Friend Like You",179.64363
"Amsterdam Baroque Orchestra & Choir_ Ton Koopman","Aus der Tiefen rufe ich_ Herr_ zu dir_ BWV 131: ""So du willst_ Herr_ Sünde zurechnen"" (Bass)",260.25751
"Alfredo Gutiérrez","Cabellos cortos",198.13832
"Antoine Brumel","Sanctus and Benedictus",463.15057
"All Time Low","Poppin' Champagne",199.91465
"Ann Lee","Smooth & Sweet",270.23628
"Austrian Death Machine","Screw You (Benny)",169.69098
"Adam Brand","Lifetime Friends",178.54649
"Anne Dudley","Warriors Begin",87.06567
"Adam Hood","Varnado [Acoustic] (Album)",157.57016
"Air France","No Excuses",242.59873
"Agostinho Dos Santos","Chora Tua Tristeza",183.77098
"Ann Lee","So deep",233.32526
"Army of the Pharoahs","Warth of Gods",185.70404
Abydos,"Green's Guidance For A Stategy Adventure Game",76.85179
"Alek Stark","I Miss You",412.42077
"Agent Blue","Sister Of Someone",113.37098
Aly,Pat-A-Cake,63.13751
"A Day To Remember",Heartless,165.58975
"Angelica Vale","Tic Tac",172.40771
Afterhours,"Punto G",344.81587
"Andy Stochansky",Hymn,274.07628
"Andy Griffith","When We All Get To Heaven (Medley)  (Love To Tell The Story Album Version)",208.74404
"Amy MacDonald","My Only One",212.24444
"Andreas Kauffelt",Structures,340.45342
"Ali Wilson",Shakedown,429.94893
"Ada Jane","Show 'Em Your Teeth",166.29506
"Alex Dolby"," Psiko Garden",431.28118
"Alvin Lee","I Hear You Knockin'",217.46893
"Advance Patrol","Soy De La Calle",261.11955
"Audioscape & Kelly C.","One Heart & One Mind (Instrumental Dub)",522.60526
"Al Green","My God Is Real",166.76526
"And Then There Were None","Reinventing Robert Cohn",235.96363
"Alejandro Escovedo","Burry Me",303.22893
Ayreon,"Day eighteen: Realization",271.28118
Apathy,Chemical,219.6371
Athlete,"Lay Your Head",295.44444
"Alphonse Mouzon","In Search Of A Dream",293.53751
"Asia 2001","Dawn to Dusk",379.402
"Annette Lajon","Ton amour est mon printemps",190.71955
"Angelic Upstarts","Last Night Another Soldier",170.89261
"Antonio Vega","Un Día Y Otro",205.58322
amelie-les-crayons,"de nous non",114.72934
"A La Carte Brass & Percussion","Too Many Lovers",319.9473
"Ava Inferi",Vultos,290.35057
"Amsterdam Klezmer Band","Takaj Zhizn",218.48771
"Alan Pride","In Heaven",181.68118
"André Matos","Por Outras Palavras",448.36526
"Ace Cannon","Blue Eyes Crying In The Rain",146.59873
"A.R.E. Weapons","Do You Wanna Hang Around?",197.51138
"Andi Sexgang","Saint Sebastiane",114.41587
"Ace Karaoke Productions","Break Up (In the style of 'Mario feat. Sean Garrett & Gucci Mane') [With Backing Vocals]",261.56363
"A Static Lullaby","Annexation of Puerto Rico",226.35057
"Atach Tatuq","Chambre à Gaz Feng Shui",265.27302
"As I Lay Dying","The Sound Of Truth",265.76934
Astarte,"Inflamed Paradox",444.70812
Aimable,"Tous les garcons et les filles",171.96363
"Ace of Base","All That She Wants",212.79302
"Aaron Tippin","You've Got To Stand For Something",181.60281
"Arthur Big Boy Crudup","Dig Myself A Hole",144.87465
"A Boy Called Joni","Green Astronauts",561.00526
"Adrian Klumpes","Weave In And Out",305.05751
"Aida Cuevas","Una Vez Nomas",280.16281
"Abraham Laboriel","Bebop Drive",241.50159
"Alek Szahala",Alanamra,293.61587
Ania,"Zostaõ",171.28444
Air,"So Light Is Her Footfall (Metronomy Remix)",237.76608
"Abstürzende Brieftauben","Du brauchst es",215.03955
"Albert Ammons","Sweet Patootie Boogie",178.83383
"Adriano Canzian","Amyl Nitrate (The Hacker Remix)",404.29669
"Antoine Clamaran","Get Down",467.27791
"Arve Henriksen","Inside Tea - House",286.9024
"Abra Moore","Guitar Song",301.00853
"Airwave vs Rising Star","When Things Go Wrong",571.29751
"Alejandro Escovedo","The Ladder",175.69914
"Art Zoyd","Danse de mort",206.05342
"Angela Ro Ro","Bater Não Dói",241.08363
"Alejandra Guzman","No Hay Nadie Como Tu",259.94404
"Arise And Ruin","Night Storms Hailfire",219.24526
"Andi Vax","Engine Start",300.93016
Amplifier,Procedures,315.32363
Aelian,"Dragon's Land",259.02975
"Adham Shaikh","Something has happened remix",730.69669
"André Herman Düne","Don't Let the Big Men Hurt you",174.75873
"Anna Meliti","Tha Pirpoliso Kathe Agapi",182.96118
Argent,Clown,354.71628
Abraxxxas,"Ya Des Jours",257.88036
America,"Woman Tonight",149.99465
Axxis,Icewind,251.97669
"Andrea Echeverri","A Eme O",207.80363
"April Wine","Say Hello (2002 Digital Remaster)",178.46812
"Angel Romero","Fandanguillo (from Suite Castellana) (2000 Digital Remaster)",145.42322
"Avril Lavigne",Girlfriend,217.41669
Alvon,"The Thrill is Gone",250.74893
"Andrew Weatherall","Walk Of Shame",385.14893
"Ace Karaoke Productions","Starstrukk (In the style of '3OH!3 feat. Katy Perry') [With Backing Vocals]",206.31465
"A Perfect Circle","Peace Love and Understanding",303.25506
"Al Green","Look What You Done To Me",185.49506
Archive,"Indian Theme",89.44281
"Almanac Singers","Haul Away Joe",196.20526
"Alexandre Desplat","Regarde les hommes tomber: Dans les champs de blé",100.5971
"Antonio Aguilar","Hasta La Tumba",194.82077
"Aaron Zimmer","Break Away",218.17424
"Anthony B.","Fire Dance",260.28363
Amerie,"Nothing Like Loving You",231.47057
Aly-Us,"Follow Me",405.89016
Aelpeacha,"Je fait ma punch maille",173.68771
"Ava Inferi","Ava Inferi",259.34322
Ayo,"Watching You",374.88281
"Alesha Dixon","Can I Begin",213.62893
"Archie Lee","What's Dat",129.09669
"Artie Shaw and His Gramercy Five","Summit Ridge Drive",205.97506
"Ala Dos Namorados","Ilhéu De Contenda (Live)",259.44771
"A Tribe Called Quest","Clap Your Hands",195.99628
"Afrika Bambaataa & The Soul Sonic Force","Planet Rock (Whoop Mix)",413.93587
"Amy Pearson","Not Me",193.90649
"Avenged Sevenfold","Trashed And Scattered (Clean Album Version)",351.92118
Aim,"Mona loca",546.24608
"Ani Lorak",Nebesa-ladoni,188.21179
Ark,Taimz,259.91791
"Anthony Watson","Solid Love Affair",229.74649
Arsis,"A Pound Of Flesh",206.88934
Armando,"100% of Disin' You",363.62404
"Andrew Jackson Jihad","Self Esteem",96.54812
Ark,"Sweet Chat Rio Dimbiman rmx",340.50567
"Avain feat. Iso-H","Elämä on tentti",219.01016
"A. C. Project",Nusty,226.95138
"Airborne Angel",Origo,437.62893
"Aux 88","? Are we Alone",129.67138
"Asking Alexandria","A Candlelit Dinner With Inamorta (feat. NO)",243.43465
"Alex Reece","Pulp Fiction",425.09016
Anti-Flag,"A New Kind Of Army",220.81261
Aubrey,"Angel (Neil Christians Tribal Fire Edit) (Neil Christians Tribal Fire Edit)",246.49098
"ANA BELEN Y VICTOR MANUEL","Rueda De Bailarina ""Ciranda Da Bailarina",226.19383
Aquagen,Lovemachine,187.42812
"Albert Prejean","Dede De Montmartre",152.76363
"Alien Breed","Come Alive",308.87138
"Adam Wade",Linda,141.34812
"Al Denson","Tested By Fire",273.24036
"A Sunny Day In Glasgow","So bloody_ so tight",259.34322
"Anita Baker","How Does It Feel (Edit)",221.51791
Audion,T.B.,475.29751
Azymuth,"Partido Alto",252.682
"Anthony Hamilton","Since I Seen't You",195.86567
"Archie Bronson Outfit","Armour For A Broken Heart",151.19628
Algora,David,271.80363
"Al Hirt","While We Danced at the Mardi Gras",133.40689
"Ananda Project","Big Boat",381.75302
"Angelica Vale","Voy En Taxi",219.03628
Activator,"The Head Busser",245.65506
"Alisha's Attic","Pretender Got My Heart",246.83057
Asheni,Fingertips,403.3824
"April March and Los Cincos",Bebert,397.7922
Absu,"The Winter Zephyr (Within Kingdoms Of Mist)",179.30404
Aborted,"The Foul Nucleus Of Resurrection",253.04771
"Angie Stone","I Wasn't Kidding",334.0273
"Andrew Gorczyca","Lost In It All",346.06975
"Anita Lipnicka I John Porter","It Hurts",272.16934
"Antonio Koudele","Track BÉSAME MUCHO",159.55546
Augustana,"Rest_ Shame_ Love",239.0722
Adagio,"The Astral Pathway (Album Version)",301.94893
ABC,"Tears Are Not Enough",461.68771
"Amberian Dawn","He Sleeps in a Grove",199.41832
Aerosmith,"Major Barbara",306.20689
Aria,"Svet Byloy Lyubvi",262.71302
"Angelica Maria","Yo Amo De Mas (Eu Amo Demas)",190.24934
"Angelic Upstarts","Safe Haven",251.16689
"Ace Cannon",Twist-Her,131.65669
Afu-Ra,Crossfire,276.97587
"Adina Howard","For The Funk (Album Version)",245.73342
"American Dog","I'll Drink to That",551.18322
Aya,"I Don't Want To See You Cry",267.75465
"Andrew Gold","Show Me A Way",269.73995
Amorphis,"Misery Path",257.61914
"Alien Ant Farm","S.S. Recognize",231.57506
"Alan Dale","Your Love Is My Love",164.98893
"Adrian Lux","Club Kid (Original Version)",385.88036
"Au Revoir Simone","Take Me as I Am",143.01995
"Arnaud Le Texier","Back To Life",351.29424
"Alda Rezende e Jonathan Crayford","Ne me quittes pas",225.72363
"American Music Club","Apology For An Accident",239.80363
"Area C","Chain Bridge",1140.87138
Accessory,Deadline,273.47546
"Atari Teenage Riot","Sick To Death",311.40526
"Andrew Bird","Fatal Flower Garden (Album Version)",283.95057
"Antonio Aguilar","El Prisionero",154.3571
"Artie ""Blues Boy"" White","My Dessert",251.0624
Apsci,"Afford Me This Poetry",171.88526
"Arch Enemy","Skeleton Dance",273.76281
Amorphis,"On Rich and Poor",319.55546
Azymuth,"Retro Visor",194.01098
"Arctic Moon",Afterworld,491.49342
"Al Campbell","Tribal War - Original",177.24036
"Avril Lavigne",Adia,250.5922
"Angra Mainyu","When The Mind Has Time",455.3922
"Angelic Upstarts","Last Night Another Soldier",161.85424
Audision,"First Contact",452.75383
"Austrian Death Machine","Hell Bent For Leather",177.6322
Aereogramme,"Barriers (Radio Edit)",242.41587
"Alceu Valença","A Foca",194.89914
"Alice Peacock","If You Could Only See Your Eyes",179.80036
"Asie Payton","Back to the Bridge (2002)",222.45832
"Albert Ayler",Bells,1094.922
"Alex de Grassi","Darn That Dream",209.84118
"Andrea Parker featuring DJ Assault and DJ Godfather","Freaky Bitches",218.17424
"Acid Mothers Temple SWR","Mecochin  O Love",397.03465
"Anthony B.","Rally Round",226.40281
"Ava Inferi","Last Sign Of Summer",405.08036
"Albert Ayler","Our Prayer",739.99628
Ashanti,"Body On Me",200.72444
"April March","Try to Cry",142.05342
"Alex de Grassi","Streets Of Laredo",232.28036
"Andrea True Connection","More_ More_ More",180.03546
"Alexandre Desplat","Le mini moke est cassé",24.34567
"Agnostic Front","Change Your Ways",113.29261
Avancada,"Go! 2004 (Groovelikers Remix)",365.68771
"Action Action","Smoke And Mirrors (Album Version)",266.94485
"Age of Nemesis","Another Existence (English Language Version)",324.30975
"All Saints","Dope Noize",232.54159
Absu,"Four Crossed Wands (Spell 181)",286.53669
"Andy Griffith","When They Ring The Golden Bells (Medley)  (Love To Tell The Story Album Version)",263.88853
Audience,"The Big Spell",185.93914
"ASHES dIVIDE",Sword,214.22975
"Alain Caron",Confirmation,227.76118
"Aznach Ensemble",Biezamuo,177.13587
"Ana Gabriel","Poquita Fe",185.0771
"ANJA GARBAREK","Thank You Franck",46.41914
"Aceituna sin hueso","Estatua De Sal",239.12444
"Art Mengo","Tangos d'amour",241.73669
"Aphex Twin","#22 (Album Version)",687.15057
"Asa Singh Mastana & Surinder Kaur","Gallan Gallan Wich Pyar Ho Gya",224.10404
"Andrew W.K.","Talking to Kathy",43.04934
Arsis,"The Promise Of Never",170.57914
Akhenaton,"Mots Blessés",252.81261
Adagio,"Könnyü álmot hozzon az éj",281.23383
"Andy Pratt","Now We Are One",167.70567
"Angel Romero","Mazurka (2000 Digital Remaster)",133.61587
Annihilator,Torn,334.78485
"After The Fall","Cry Blue Murder",226.63791
"Average White Band","Cut The Cake ",305.42322
"Ashley Tisdale","Be Good To Me [SugarDip Edit]",303.35955
"Ah Cama-Sotz",Ishtar,220.99546
"Ane Brun","My Lover Will Go",277.83791
Asteria,"N'aurai-je jamais Mieux (Robert Morton)",170.08281
"Ana Belén","Palma Sola",105.58649
"Al Duvall","Barstow Blues",172.5122
"Abbott & Chambers feat. Tiff Lacey","Strange Liaison",512.73098
"Adam Green","Don't Smoke / The Bronx Zoo",175.85587
"Andre Matos","Back To You",254.32771
Audience,Priestess,374.54322
"Aurélien Merle","The Rose of the World",160.49587
"Atari Teenage Riot","Destroy 2000 Years Of Culture",227.81342
"Academy of St Martin-in-the-Fields/Sir Neville Marriner","Minuet in C K409/K383f",364.12036
"Augustus Clarke","Bad Company",245.81179
"Afro Celts","All Remains",450.29832
"Andrew Bassie Campbell","Danny Brown",227.44771
"Alanis Morissette","This Grudge (Album Version)",307.09506
"Add N To (X)","Pink Light",342.30812
"Adam Sandler","Secret (Orange Factory's 'Shhh Don't Tell Club')",544.88771
Akala,"Find No Enemy",344.29342
Aceyalone,Disconnected,201.42975
Afrojack,Esther,649.53424
Arnej,"Dust In The Wind",224.57424
"Al Duvall","O! Anomia",190.79791
"Altered Images","Now That You're Here (Demo Version)",223.60771
"Amon Amarth","North Sea Storm",295.94077
"Alternative Champs","So Damn Happy",262.922
"Avenged Sevenfold","Clairvoyant Disease",299.07546
"Asteroid featuring DJ Mike Strip & The Fuzztones","Fuzz Beach",229.56363
"Alfred Brendel","Symphonic Etudes_ Op. 13_ Etude No. 12",404.06159
"Andreas Kauffelt","Impossible Mission",436.61016
"Annabelle Lui","Tai Yang Liu Ju Wo",209.89342
"Arja Saijonmaa","När våren kommer till S:t Petersburg",166.84363
Astroqueen,"Rufus Jr.",101.0673
Aria,"Krov' Koroley",508.70812
"Arnaud Fleurent-Didier","Je Vais Au Cinéma",221.20444
"A Fine Frenzy","Last Of Days",252.26404
"Andy Lau","Qing Zai Hu Xi Li (Album Version)",283.92444
Aborted,"Sphinctal Enthrallement",239.20281
"Allen Toussaint","West End Blues",231.47057
Autonomy,"Donkey Punch",199.00036
"Andrzej Piaseczny","Chodz_ przytul_ przebacz",289.33179
"All Saints","I Need A Remedy",228.38812
"Alex Bugnon","Human Epilogue",121.02485
"Arthur Brown","Come And Buy",340.97587
"Alove For Enemies","Rise of the Phoenix",180.6624
"Alex Ubago",Despertar,342.25587
"Assorted Jelly Beans","Newska One",153.49506
"Atomic Opera","Meaningless Word",276.84526
"Alexandre Desplat","Chosen One",347.84608
"Alaska Y Los Pegamoides",Bailando,233.11628
Audience,"Ebony Variations",329.03791
"Adam Richmond",Texy,27.8722
"Azucar Moreno","Azucar Amargo",217.23383
"Alice In Chains","Killing Yourself",158.1971
"Alfred Newman","Garden Of Gethsemane / Aram_ The First Witness",455.1571
"Alberta Hunter","Jazzin' Baby Blues (Take 4)",188.9171
Annihilator,"Schizos (Are Never Alone) - Parts I & II (Demo) (Album Version)",258.35057
"Anthony B.","Lock The Guns Dem",217.93914
Astromill,"Not in Love with 'Love'",226.2722
"Asha Puthli","Shine In The Sky",318.6673
Alcatrazz,"Lost In Hollywood",328.14975
"Animal Collective",Graze,322.37669
"Arcángel_ Javier Baron_ J.M. Roldán_ Manuel Salado","Escobilla Rapida_ Tempo 180",532.79302
"Astral Projection","Solid Electronics",464.32608
"Azeda Booth",Numberguts,340.16608
"Agency 1.9.9.4","Past Present Death (Bonus)",223.9473
"Alain-François",Chamonix,174.05342
"Alejandro Filio","Esa Mujer",167.47057
"Alfredo De La Fe","La Mucura",225.2273
"Alpha 5.20","Dakar blood (feat. Seyfu)",293.53751
"Ant Banks","Time Is Tickin'",246.77832
"Az Yet","I Don't Want to Be Lonely",268.69506
"Alexandre Desplat","Dugi Otuk",85.89016
"Axwell Featuring Max'C","I Found U (Kicks Like A Mule Remix)",302.96771
"Addiction Crew",Surrounded,186.30485
"Adam Richmond","On Fire",14.75873
"Andre Nickatina","Pineapple Juice",182.90893
"Arthur ""Big Boy"" Crudup","Keep On Drinkin'",158.95465
"Alice Russell","Let Us Be Loving",244.71465
"Adams_ Baartmans & Oostindie","As d'n daag is gedaon",173.97506
"Alf Robertson","Mamma sa' (Catfish John)",166.922
"Andres Calamaro","Sexy y barrigon",217.10322
"Amber Pacific",Forever,307.80036
"Aled Jones","Deep Peace",196.54485
Arcturus,"Moonshine Delirium",429.19138
"Art Of Noise",Love,421.14567
"Afrikan Sciences","Bed Hour Not A Bird",296.38485
"As One","Your Hand In My Mind",236.64281
Afterlife,"Fantasy [Hideo Kobayashi Deep Vocal]",423.88853
"Alan Silvestri","A Great Man",57.39057
"Anania Ngoliga","Dunia Haina Wema / Thumb Fun",433.84118
APOSTLE,"Something I Must Do",291.29098
"Armitage Shanks","She's Too Perfect",141.66159
Anointed,"I'm Praying For You - Performance Track w/ Background Vocals",261.32853
Almamegretta,Sanacore,349.02159
"Aaron Tippin","Six Days on the Road",182.12526
"Albert Kraner","Mushroom On The Beach",408.63302
"Andrea Bocelli",Marechiare,194.61179
"Agnostic Front","All These Years",118.96118
Alexisonfire,"Midnight Regulations (Album Version)",251.11465
"Alex Baroni","Yesterday - Imagine",390.73914
ABC,"Never More Than Now",354.95138
"Angra Mainyu",Sedative,401.00526
"Admiral Freebee","Waiting For Nothing",224.9922
"Attitude Adjustment","To Be Different",89.67791
Aqua,"Happy Boys & Girls",214.72608
"Alpha 5.20","Shlass en bas des reins (feat. A2S_ Har16_ Boozoo)",253.83138
"Andy K & Lee Mills","In My House",529.26649
"Adham Shaikh","Voices of Hope",171.36281
"Adrenalin O.D.","White Hassle",85.49832
"Ashford & Simpson",Relations,318.58893
"Alexandre Da Costa","Kol Nidrei for violin and orchestra_ Op.47 (World premiere recording - violin and orchestra)",584.41098
"Ambient Music Therapy","Concentrated Focus Drone for Healing Strength",169.16853
"Amii Stewart",Conspiracy,236.45995
"Aztec Two-Step","Left Over Life",160.02567
Adelyn,Faltered,253.36118
"Astrud Gilberto","So Finha De Ser Com Voce",141.42649
Ananda,"Vaikunta Dub",311.69261
Arsis,"Forced To Rock",176.40444
"Alexander Olshanetsky's Orchestra","Lucky In Love",203.4673
"Alice In Chains","I Know Somethin (Bout You)",262.53016
"Andreas Dorau",Demokratie,241.18812
ALL:MY:FAULTS,"Alles Ist Gesagt",220.21179
Alphaville,"To Germany With Love",254.92853
"Ashford & Simpson","Top Of The Stairs (Album Version)",280.78975
"Ana Belén","Tengo Miedo",201.56036
"Ashley Monroe","Hank's Cadillac",236.19873
"Air Formation","Here Comes The Rain",245.55057
Audience,"Leave It Unsaid",250.48771
"Andy Pratt","Worship You",334.88934
"Alexandre Da Costa","Suite hébräique pour violon et orchestre-III affirmation",211.59138
"Asmus Tietchens","Teilmenge 37",561.57995
Alex,"Put Your Hands Up (feat Marwa)",209.55383
"Ashley MacIsaac","The Spin And Glow & The Squirrel In The Tree Jig Set",369.29261
"Alex Lamb",Eighty7,357.95546
"AIDS Wolf VS Athletic Automaton","Elfish Power",140.38159
Autopsy,"Destined To Fester",271.96036
"Andre Verchuren","Perles De Cristal",185.67791
"Alien's Cab","House Of St. Elsewhere",202.23955
Aaliyah,"Are You That Somebody? ( LP Version )",266.50077
Abraxxxas,"Queshua (feat. NIKKFURIE)",290.79465
Ambelique,"I Am Coming Home",218.85342
"Andre Matos",Endeavour,422.29506
"Anael Miller","Trois p'tits tours (et puis s'en va)",196.0224
"Ayumi Nakamura","Midnight Kids",205.47873
"Assembly of Dust","Forty Five Degrees",248.65914
"Acid Bath","Old Skin",70.94812
"Arthur ""Big Boy"" Crudup","Gonna Be Some Changes Made",165.85098
"Alvin And The Chipmunks","Alvin's Orchestra",180.84526
Arsenal,"Nada Sera Igual",227.21261
"Asphalt Jungle",Apocalypse,358.71302
"Andy Williams; Conducted by Robert Mersey",Laura,170.97098
Angelspit,"Dead Letter",266.52689
"Amarfis_ La Banda De Atakke","Primero en Tu Corazon",241.89342
"Arc Angels","Shape I'm In",287.97342
Ash,Season,181.02812
"A.C. Reed","Big Woman",207.43791
"Art Brut","Bad Weekend",163.68281
"American Princes","Simple Life",210.36363
Arcadia,"Election Day (Cryptic Cut No Voice Mix) (2010 Digital Remaster)",507.92444
"Art Official","Get High",267.36281
Afterhours,"Giovane Coglione",151.43138
"Andrea Corr","Caroline And Her Young Sailor Bold",238.86322
"A Sunny Day In Glasgow","Panic Attacks are what Make Me ""Me",315.55873
"Angeles del Infierno","Chico tal...",216.842
"All The Day Holiday",Invisible,215.71873
"Abrasive Wheels","Shout It Out",120.13669
"Alan Sorrenti","Passione (2005 Digital Remaster)",296.09751
"Ali Akbar Khan","Raag Malayalam",1225.56036
"Ayumi Nakamura","Ms. Humor Dakishimete",243.722
"Articles Of Faith","American Dreams",175.3073
Altar,"The Trooper",239.20281
Advantage,"Future Echoes",239.38567
"Andrew W.K.","Central Park Cruiser",142.62812
"Anonymous 4","Responsory: Tria sunt munera (chant)",210.65098
"Atahualpa Yupanqui","Zamba Del Otoño",195.99628
"Atrium Carceri","The Call",317.51791
"Aldo Nova","Tonite (Lift Me Up)",253.93587
Avarus,"Amurin Hiusk Olmio",90.64444
"Asobi Seksu","Then He Kissed Me",155.37587
"Atze Schröder",Fotokunst,338.38975
"Andrés Cepeda","Sé Morir",197.79873
"Avec Pas D'Casque",Chaloupe,184.39791
"Axel Stordahl;Frank Sinatra","The Night We Called It a Day",201.9522
"Aztec Two-Step","Hey Little Mama",164.57098
"Andrew Gold","Lonely Boy",282.80118
"Alfredo Kraus","La Mer",254.58893
"Alexander Kowalski","Lock Me Up",348.89098
Aerosmith,"Kings And Queens",228.70159
"Alexandre Desplat","Le Dépôt",50.93832
"Alina (Rap)","Sag Einfach Ja",229.74649
Authentic,"The Grand Finale",69.69424
"Adelaide Hall","All The Things You Are",202.52689
"Attack In Black",Husbands,174.21016
"All Good Funk Alliance","On The Prowl",230.00771
"Anita Ward vs. Ringo Brothers","Ring My Bell (Radio Mix)",221.93587
"Amanda Lear","Brand New Love Affair (In The Mix)",188.81261
Ajattara,Langennut,178.41587
Anggun,"Un Jour Sur Terre",227.57832
Avalon,"Wonder Why",240.45669
"Ann Christy","Zal Ik Je Ooit Nog Zien",205.11302
"All Time High","Nice Guys Laugh Last",205.89669
"Aaron Neville","Love_ Love_ Love",146.41587
"André Visior",Skyline,213.7073
"Alice In Chains",Grind,286.64118
Amesoeurs,"Faux Semblants",260.80608
Ambelique,"Get You Off My Mind",185.70404
Amari,Staccaboh,66.95138
"Alfredo Kraus","Mignon: Mignon Adieu Mignon Courage",225.51465
"Alexander 'Skip' Spence","To Think You And I",74.10893
"Aesop Rock","39 Thieves - Accapella",257.51465
"Al Di Meola & Leonid Agutin",Smile,259.94404
"Alan Jackson","Who's Cheatin' Who",240.71791
"Avant / Cap1","What Do You Want",248.78975
"Aes Dana",Nexus,424.59383
"Ashlee Simpson","Little Miss Obsessive",221.88363
Akimbo,"Pink Bathwater",179.51302
"Andy Tau","Hidden Message",404.34893
"Al Petteway and Amy White","Wallflower Waltz",215.69261
Alex,"Si nun tenesse a tte",184.63302
Amyth,"Sexin' Your Ex (Album Version)",236.90404
"Alexander Kowalski","Don't Judge Me (Just Because I Like The Rave)",303.33342
"A La Carte Brass & Percussion",Sidewinder,274.38975
"Andrew W.K.","Double Centered Subtle City Cherry City Center Florida",114.31138
"Alfred Newman","A Voice In The Wilderness",298.4224
"Alibi Montana","Unissons nos voix (feat. Mr R_ Sefyu_ Youssoupha_ Kery James)",247.24853
"Adelaide Hall","This Time It's Love",190.51057
"Al Anderson","Better Word For Love",206.2624
Alpinestars,"You Rescue",205.08689
"Arco Iris","Las fiestas de mi pueblo",200.88118
"Artie ""Blues Boy"" White","I'm Gonna Marry My Mother-In-Law",289.56689
"Arnold Jarvis",Justified,278.41261
Alias,"Clue - Remix for Lunz",308.13995
Atllas,"People Change",223.242
"Amaia Montero",407,203.62404
"ARA and Becka",Aida,415.03302
"Anthony B.","Put It Pon Me",209.60608
"Acda & De Munnik","Le Garage (Paul & Thomas)",198.68689
"Abd Al Malik","L'Artiste",140.64281
"Art Of Noise","La Flute De Pan",155.24526
Autopilot,Electro,376.11057
Atjazz,"Dirty Ride",463.3073
"Acoustic Alchemy","Nathan Road",307.85261
"Adam & The Ants","Whip In My Valise",237.63546
"Anal Cunt","Empire Sandwich Shop",33.12281
"Average White Band","Lets Go Round Again ",296.69832
Anberlin,"Naive Orleans (Acoustic)",220.08118
"Alex Hentze & Dynamic Motion present Sundown","Sal Y Mar",595.9571
"Alvin And The Chipmunks","The Chipmunk Song (aka Christmas Don't Be Late)-Classic Version",140.56444
"Andrae Crouch","You Can Depend On Me",201.97832
Appliance,"Soft Landing (To Rococo Rot Remix)",332.93016
"As Cities Burn",One:Twentyseven,229.09342
A-Ha,"Manhattan Skyline (Album Version)",290.32444
Almamegretta,"Pa'Chango",660.11383
"Ayumi Nakamura","Kinyoubino Vallerina",277.60281
"Anti Flag","911 For Peace",234.70975
"André Herman Düne","Give me Some of Your Love",213.62893
"Aaron Tippin","I Wonder How Far It Is Over You",212.76689
"Aurora Y La Academia",Rarita,245.86404
"Article One","Without You (I'm Not Alright)",221.20444
"Anti-Nowhere League","Can't Stand Rock N Roll",134.3473
Atta,"Access Denied",212.45342
"Ass Ponys","Donald Sutherland",206.00118
Ammoncontact,"Temple Jam",478.40608
"Alecs Marta","Pines Pisser",411.97669
Asphyx,"Marching towards the Styx / Food for the Ignorant (live)",323.21261
"Amy MacDonald","The Youth Of Today",243.30404
Asphyx,"The Blood I Spilled",176.48281
"Andrea Montorsi",Tiger,441.41669
Apulanta,005,324.75383
"Arrows Of Love","Burn This Town",161.85424
Aborted,"Voracious Haemaglobonic Syndrome",246.69995
"Amity in fame","Letters To God",336.24771
"Assemblage 23",DOCUMENT,328.98567
Alabama,"Down This Road",204.06812
Antibalas,"Nesta. 75",245.36771
"Armored Saint","Tainted Past (Demo)",457.7171
"Amazing Baby","Dead Light",245.02812
"Armando feat. Sharvette","Don't Take It (Thomos Edit)",512.33914
"Alain Bashung","Osez Joséphine",178.62485
"A Flock Of Seagulls","Space Age Love Song",229.92934
"Aerolineas Federales","Si mama",159.92118
"Arcángel_ Javier Baron_ J.M. Roldán_ Manuel Salado","Soleá_ Tempo 76 (Solo Compas Muy Lenta)",501.55057
"Alamo Race Track","We Like to Go on",209.60608
Audience,Poet,185.44281
"Ali Vegas","The Specialist",211.06893
"Alan Silvestri","No Words (Album Version)",102.47791
"Amistades Peligrosas","Me Quedaré Solo",207.96036
Ametsub,"Repeatedly (Album Version)",353.07057
"Asylum Street Spankers","Hick Hop",296.22812
"Allan Edwall","Plötsligt en dag",195.81342
Astream,"The Hammer Comes Down",237.00853
"Arc Angels","Good Time",314.51383
"Antonio MacHin","Toda Una Vida",158.4322
"Annie Ross","Let Me Love You",170.31791
"Ann Lee","2 Times",358.13832
"Amp Live","Get Served (feat. Myka Nyne)",217.88689
Afromental,"Happy Day",239.12444
"Anne Linnet","Og Han Sang",243.64363
"Anthony Braxton","Composition No. 353 (Part 2)",865.802
"Afro Medusa",Pasilda,428.93016
"Anton Barbeau","Beyond the Valley Of The Dolphins",171.02322
"Alan Barratt","Dancing Round The Fire",479.55546
"Ape Rape Escape","My Reality",131.05587
Apurimac,Latinoamerica,293.58975
Atom,"Take it to Love",438.96118
"Afrika Bambaataa & The Soul Sonic Force","Don't Stop...Planet Rock (Bass in the Planet Mix) feat. Bambaataa & DJ Magic Mike",349.33506
